TID,IOPS,SeqRatio,AvgStride,UniqRatio
4248,684576.2,0.98,4.2,1.00
4248,730739.6,1.00,1.0,1.00
4248,317019.2,0.96,2.6,0.99
4248,1084984.9,0.99,2.2,1.00
4248,288851.7,0.95,2.5,0.98
4248,848187.7,0.98,2.5,1.00
4248,352789.1,0.97,2.7,0.98
4248,754143.4,0.98,2.4,0.99
4248,1156267.9,0.99,2.3,1.00
4248,346064.8,0.97,2.8,0.99
4248,258723.9,0.95,3.3,0.99
4248,398408.8,0.97,2.9,0.99
4248,599354.8,0.98,2.5,1.00
4248,277009.5,0.95,3.3,0.99
4248,1120114.9,0.99,2.5,1.00
4248,685401.0,1.00,1.0,1.00
4248,300621.2,0.96,2.5,0.99
4248,322918.4,0.95,3.6,0.99
4248,891992.3,1.00,1.0,1.00
4248,320523.2,0.96,2.5,0.99
4248,568962.2,0.99,1.7,1.00
4248,489132.1,0.99,1.7,1.00
4248,335129.4,0.96,2.9,0.99
4248,379779.2,0.95,4.3,0.99
4248,316338.4,0.97,3.2,0.99
4248,432317.1,0.98,2.7,1.00
4248,620473.7,0.99,2.0,1.00
4248,337265.5,0.98,1.7,0.99
4248,402160.4,0.97,2.7,0.99
4248,564986.8,0.97,2.8,1.00
4248,346483.5,0.98,1.5,0.99
4248,899836.9,0.98,2.0,1.00
4248,539906.7,0.99,1.7,1.00
4248,301175.8,0.96,2.5,0.99
4248,579245.8,0.99,1.7,1.00
4248,313680.9,0.97,2.0,0.99
4248,455237.4,0.97,2.5,0.99
4248,553197.8,0.98,2.7,1.00
4248,427136.5,0.99,1.7,1.00
4248,326792.4,0.96,2.9,0.99
4248,549431.7,0.97,3.5,0.98
4248,391141.9,0.98,1.5,0.95
4248,499015.6,0.95,3.4,0.99
4248,670360.6,0.99,2.5,1.00
4248,274338.4,0.96,2.8,0.98
4248,445053.3,0.97,2.8,1.00
4248,656464.1,0.98,3.9,1.00
4248,335181.2,0.98,1.5,0.99
4248,960953.8,0.98,2.0,1.00
4248,319404.3,0.95,3.6,0.99
4248,977778.4,1.00,1.0,1.00
4248,324770.9,0.96,2.5,0.99
4248,540385.4,0.99,1.7,1.00
4248,279246.8,0.95,2.4,0.98
4248,796173.4,0.97,2.9,1.00
4248,671880.8,0.99,2.5,1.00
4248,408495.4,0.97,2.1,0.99
4248,1163276.9,0.99,2.2,1.00
4248,1274545.0,0.99,2.5,1.00
4248,399241.4,0.98,2.6,0.95
4248,284216.5,0.95,3.3,0.99
4248,388143.4,0.97,3.0,0.99
4248,464188.6,0.98,3.4,1.00
4248,316136.8,0.96,2.9,0.99
4248,349838.6,0.97,2.5,0.99
4248,582466.8,0.98,3.4,1.00
4248,668854.4,1.00,1.0,1.00
4248,322816.6,0.96,2.3,0.99
4248,351245.9,0.96,2.6,0.99
4248,780773.4,0.99,2.3,1.00
4248,305273.6,0.97,2.0,0.99
4248,543270.7,0.98,2.3,1.00
4248,325476.1,0.98,1.6,0.99
4248,873130.1,0.98,2.0,1.00
4248,320352.4,0.95,3.6,0.99
4248,429533.1,0.99,1.5,1.00
4248,361244.1,0.97,2.3,0.99
4248,870908.2,0.98,4.2,1.00
4248,856399.2,1.00,1.0,1.00
4248,327107.2,0.96,2.5,0.99
4248,556139.7,0.99,1.7,1.00
4248,300482.2,0.97,2.0,0.99
4248,359999.5,0.96,2.7,0.99
4248,660450.8,0.98,2.5,1.00
4248,329675.2,0.97,1.8,0.99
4248,461010.4,0.97,2.6,0.99
4248,608645.6,0.98,2.7,1.00
4248,409994.9,0.99,1.5,1.00
4248,327849.5,0.96,2.6,0.99
4248,1090503.2,0.98,4.0,1.00
4248,916544.4,1.00,1.0,1.00
4248,303841.0,0.96,2.5,0.99
4248,312998.2,0.95,3.6,0.99
4248,973813.5,1.00,1.0,1.00
4248,281114.8,0.97,2.6,0.99
4248,587527.9,0.97,4.5,1.00
4248,862394.2,1.00,1.0,1.00
4248,320378.8,0.96,2.3,0.99
4248,337524.2,0.96,3.2,0.99
4248,775889.2,0.99,1.7,1.00
4248,503497.0,0.99,1.7,1.00
4248,323852.2,0.95,4.3,0.99
4248,284078.9,0.95,3.3,0.99
4248,341075.0,0.97,3.0,0.99
4248,619605.7,0.98,2.4,1.00
4248,616460.4,0.99,2.0,1.00
4248,323385.8,0.97,2.0,0.99
4248,1047223.2,0.98,2.4,1.00
4248,606126.6,1.00,1.0,1.00
4248,329546.1,0.96,2.5,0.99
4248,559469.9,0.99,1.7,1.00
4248,302920.6,0.96,2.3,0.99
4248,335614.5,0.96,2.6,0.99
4248,785753.3,0.99,2.3,1.00
4248,349742.1,0.97,2.0,0.99
4248,522621.8,0.98,2.3,1.00
4248,362964.1,0.98,1.7,0.99
4248,733789.3,0.98,2.6,1.00
4248,362215.3,0.96,2.9,0.99
4248,399748.9,0.99,1.5,1.00
4248,273017.2,0.97,2.3,0.99
4248,664638.1,0.98,4.2,1.00
4248,931227.4,1.00,1.0,1.00
4248,272319.0,0.98,2.5,0.99
4248,293298.8,0.95,4.6,0.99
4248,432144.8,0.97,2.5,1.00
4248,356246.3,0.97,3.0,0.99
4248,565321.1,0.98,2.4,1.00
4248,577872.9,0.99,2.0,1.00
4248,295544.4,0.97,2.0,0.99
4248,318647.3,0.96,2.7,0.99
4248,628146.9,0.98,2.5,1.00
4248,291803.1,0.97,1.8,0.99
4248,432118.6,0.96,2.5,0.99
4248,686997.5,0.98,3.3,1.00
4248,619317.9,0.99,2.5,1.00
4248,488510.5,0.98,2.5,0.96
4248,140721.7,0.96,2.9,0.99
4248,177579.0,0.97,2.5,0.99
4248,212577.3,0.96,3.5,0.99
4248,304396.7,0.98,2.4,1.00
4248,141784.7,0.96,2.6,0.97
4248,560923.8,0.99,2.3,1.00
4248,333432.3,0.99,1.7,1.00
4248,208643.0,0.96,2.9,0.99
4248,296238.0,0.96,3.0,0.99
4248,349634.1,0.98,3.2,0.98
4248,329875.7,0.95,2.2,0.98
4248,969990.9,0.99,2.7,1.00
4248,348991.6,0.97,2.3,0.99
4248,343093.6,0.97,3.0,0.99
4248,566685.1,0.98,3.4,1.00
4248,305171.0,0.96,2.9,0.99
4248,368260.5,0.97,2.5,0.99
4248,341651.3,0.97,3.4,0.99
4248,444920.3,0.97,2.8,1.00
4248,620901.1,0.99,2.0,1.00
4248,323097.7,0.98,1.5,0.99
4248,852781.9,0.98,2.1,1.00
4248,211993.5,0.94,3.8,0.98
4248,463061.8,0.98,2.9,1.00
4248,477772.4,0.98,2.7,0.99
4248,264377.0,0.96,1.9,0.99
4248,974889.0,0.99,2.5,1.00
4248,319621.2,0.97,2.5,0.99
4248,277510.4,0.95,3.3,0.99
4248,669729.2,0.99,2.7,1.00
4248,244829.4,0.95,3.3,0.95
4248,322512.4,0.96,2.9,0.99
4248,820533.8,0.98,3.4,1.00
4248,335377.9,0.98,1.6,0.99
4248,611764.0,0.98,2.7,1.00
4248,580833.4,1.00,1.0,1.00
4248,288168.9,0.96,2.5,0.99
4248,337438.8,0.96,2.9,0.99
4248,774837.2,0.99,1.7,1.00
4248,320849.4,0.96,2.5,0.99
4248,563956.2,0.99,1.7,1.00
4248,326961.0,0.97,1.8,0.99
4248,434571.5,0.97,2.6,0.99
4248,591079.3,0.98,2.7,1.00
4248,297614.2,0.98,1.7,0.99
4248,811379.6,0.98,2.6,1.00
4248,606914.1,1.00,1.0,1.00
4248,276303.9,0.98,2.5,0.99
4248,533246.7,0.96,4.5,1.00
4248,421008.3,0.98,1.3,0.99
4248,325362.8,0.95,2.5,0.98
4248,873857.4,0.99,2.2,1.00
4248,298619.6,0.95,2.9,0.98
4248,349839.6,0.96,2.6,0.99
4248,662584.2,0.98,4.0,1.00
4248,752582.6,1.00,1.0,1.00
4248,324531.2,0.96,2.5,0.99
4248,559425.9,0.99,1.7,1.00
4248,331964.8,0.97,2.0,0.99
4248,549788.0,0.98,2.3,1.00
4248,332389.0,0.98,1.5,0.99
4248,942854.2,0.98,2.0,1.00
4248,310986.1,0.95,3.6,0.99
4248,887828.4,1.00,1.0,1.00
4248,302806.7,0.96,2.5,0.99
4248,537074.9,0.99,1.7,1.00
4248,318061.4,0.96,2.3,0.99
4248,336434.8,0.96,2.6,0.99
4248,786506.5,0.99,2.3,1.00
4248,306739.7,0.97,2.0,0.99
4248,557537.4,0.98,2.3,1.00
4248,498345.3,0.99,1.5,1.00
4248,323158.9,0.96,2.6,0.99
4248,914507.8,0.98,4.0,1.00
4248,455482.0,0.96,1.4,0.98
4248,428720.2,0.96,2.3,0.99
4248,303665.8,0.95,4.3,0.99
4248,813519.7,0.99,2.0,1.00
4248,489371.5,0.99,1.7,1.00
4248,327094.7,0.96,2.9,0.99
4248,370433.6,0.95,4.3,0.99
4248,570219.4,0.98,3.0,1.00
4248,681761.3,1.00,1.0,1.00
4248,295117.2,0.96,2.5,0.99
4248,567677.8,0.99,1.7,1.00
4248,303573.7,0.97,1.8,0.99
4248,463063.4,0.97,2.6,0.99
4248,590106.5,0.98,2.7,1.00
4248,421690.7,0.99,1.5,1.00
4248,333254.4,0.97,2.8,0.99
4248,397679.8,0.97,2.5,0.99
4248,321452.2,0.96,3.5,0.99
4248,429312.7,0.98,2.8,1.00
4248,641678.0,0.99,2.0,1.00
4248,332385.5,0.98,1.7,0.99
4248,480892.1,0.98,2.6,1.00
4248,377817.4,0.96,2.9,0.99
4248,288294.1,0.98,1.5,0.99
4248,886524.8,0.98,2.0,1.00
4248,526861.7,0.99,1.7,1.00
4248,271780.1,0.96,2.5,0.99
4248,309047.3,0.96,2.9,0.99
4248,646843.6,0.99,1.7,1.00
4248,288546.9,0.96,2.2,0.99
4248,515584.4,0.99,2.0,1.00
4248,467496.2,0.99,1.5,1.00
4248,327389.2,0.96,2.5,0.98
4248,734088.1,0.98,2.5,1.00
4248,639651.4,0.99,2.5,1.00
4248,406313.1,0.96,2.2,0.98
4248,1234734.6,0.99,2.3,1.00
4248,736580.4,0.99,2.5,1.00
4248,337207.7,0.97,2.8,0.99
4248,359600.1,0.97,2.0,0.99
4248,1215205.2,0.99,2.2,1.00
4248,338743.5,0.96,3.2,0.99
4248,377085.0,0.96,3.0,0.99
4248,304386.5,0.96,3.3,0.96
4248,982604.8,0.98,3.0,1.00
4248,704008.4,0.98,3.8,1.00
4248,331809.9,0.98,1.5,0.99
4248,886727.5,0.98,2.1,1.00
4248,320053.6,0.95,3.6,0.99
4248,958923.6,1.00,1.0,1.00
4248,316490.9,0.96,2.5,0.99
4248,554530.2,0.99,1.7,1.00
4248,325626.0,0.96,2.3,0.99
4248,339555.0,0.96,2.6,0.99
4248,792874.0,0.99,2.3,1.00
4248,500473.1,0.99,1.7,1.00
4248,338441.7,0.96,2.9,0.99
4248,853783.0,0.98,3.4,1.00
4248,323189.1,0.98,1.7,0.99
4248,408736.8,0.97,2.7,0.99
4248,600747.2,0.97,2.8,1.00
4248,428010.6,0.99,1.5,1.00
4248,331733.4,0.97,2.3,0.99
4248,388912.4,0.97,3.0,0.99
4248,537257.5,0.98,3.4,1.00
4248,311838.4,0.96,2.9,0.99
4248,662532.8,0.99,2.0,1.00
4248,389090.8,0.99,1.5,1.00
4248,955131.2,0.97,2.1,0.99
4248,304558.1,0.95,3.6,0.99
4248,977047.0,1.00,1.0,1.00
4248,323503.5,0.96,2.5,0.99
4248,556480.6,0.99,1.7,1.00
4248,299551.8,0.96,2.3,0.99
4248,549061.7,0.99,2.0,1.00
4248,336373.8,0.98,1.7,0.99
4248,395350.9,0.97,2.7,0.99
4248,570758.4,0.97,2.8,1.00
4248,433114.3,0.99,1.5,1.00
4248,264992.2,0.96,2.3,0.97
4248,1036848.6,0.98,2.0,0.99
4248,596427.9,0.98,3.2,1.00
4248,378045.0,0.95,2.6,0.98
4248,1067778.9,0.99,2.3,1.00
4248,348184.7,0.97,2.8,0.99
4248,502285.8,0.98,2.0,0.98
4248,489027.5,0.98,1.5,0.98
4248,484476.0,0.95,3.4,0.99
4248,650284.2,0.99,2.5,1.00
4248,364626.7,0.95,2.2,0.98
4248,284943.4,0.96,2.9,0.99
4248,525965.4,0.98,4.0,1.00
4248,888370.7,1.00,1.0,1.00
4248,337660.5,0.98,2.5,1.00
4248,286131.3,0.95,4.6,0.99
4248,279717.8,0.96,2.9,0.99
4248,490686.6,0.99,2.0,1.00
4248,255663.6,0.98,1.5,0.99
4248,875249.6,0.98,2.0,1.00
4248,281031.5,0.95,3.6,0.99
4248,383788.5,0.99,1.5,1.00
4248,375289.5,0.98,2.2,0.99
4248,602789.8,0.97,4.4,1.00
4248,651585.2,1.00,1.0,1.00
4248,298083.4,0.96,2.5,0.99
4248,308412.2,0.96,2.9,0.99
4248,627152.8,0.99,1.7,1.00
4248,449148.0,0.99,1.7,1.00
4248,285988.8,0.95,4.3,0.99
4248,551755.1,0.99,2.0,1.00
4248,267682.2,0.97,2.0,0.99
4248,440982.4,0.98,2.3,1.00
4248,262483.3,0.98,1.5,0.99
4248,737803.2,0.98,2.0,1.00
4248,268142.0,0.95,3.6,0.99
4248,762799.2,1.00,1.0,1.00
4248,291685.4,0.96,2.5,0.99
4248,494174.1,0.99,1.7,1.00
4248,268248.8,0.96,2.3,0.99
4248,569874.1,0.99,2.0,1.00
4248,294552.8,0.98,1.7,0.99
4248,367287.3,0.97,2.7,0.99
4248,572018.4,0.97,2.8,1.00
4248,387626.2,0.99,1.5,1.00
4248,262052.4,0.95,2.3,0.97
4248,977106.8,0.98,2.2,0.99
4248,220522.7,0.95,3.8,0.98
4248,475912.5,0.97,3.0,1.00
4248,431745.4,0.98,2.5,0.96
4248,340335.9,0.95,1.8,0.98
4248,443704.9,0.98,2.5,1.00
4248,431744.0,0.98,2.7,0.99
4248,286531.0,0.95,3.2,0.99
4248,661844.1,0.98,3.0,1.00
4248,263906.1,0.95,2.5,0.95
4248,532911.4,0.98,2.5,1.00
4248,750398.7,0.99,2.5,1.00
4248,782510.9,0.99,2.5,1.00
4248,387302.5,0.98,1.8,0.99
4248,329403.7,0.96,2.7,0.99
4248,638595.1,0.99,2.5,1.00
4248,275633.3,0.95,2.9,0.98
4248,422851.2,0.98,2.7,1.00
4248,329402.0,0.96,3.1,0.99
4248,618294.8,0.98,2.8,1.00
4248,609007.6,1.00,1.0,1.00
4248,315257.7,0.96,2.6,0.99
4248,247742.8,0.94,2.8,0.98
4248,822125.4,0.98,3.4,1.00
4248,315974.5,0.95,4.3,0.99
4248,933945.2,1.00,1.0,1.00
4248,288539.8,0.96,2.2,0.99
4248,588170.4,0.99,2.0,1.00
4248,368205.4,0.98,1.7,0.99
4248,1059497.4,0.98,2.6,1.00
4248,547666.2,1.00,1.0,1.00
4248,326021.6,0.96,2.5,0.99
4248,553925.5,0.99,1.7,1.00
4248,307421.8,0.97,2.0,0.99
4248,345822.6,0.96,2.8,0.99
4248,723098.4,0.98,2.4,1.00
4248,328953.3,0.97,2.0,0.99
4248,512974.6,0.98,2.3,1.00
4248,318929.2,0.99,1.5,1.00
4248,574981.1,0.97,2.1,0.99
4248,231873.5,0.94,3.8,0.98
4248,497361.7,0.98,2.9,1.00
4248,447756.0,0.98,2.6,0.99
4248,274645.7,0.96,3.0,0.99
4248,616784.2,0.98,2.5,1.00
4248,592990.7,0.98,3.9,1.00
4248,295262.9,0.97,1.8,0.99
4248,431259.6,0.97,2.6,0.99
4248,390633.3,0.96,2.3,0.99
4248,1019871.6,0.99,2.2,1.00
4248,333841.9,0.95,4.6,0.99
4248,351744.0,0.96,3.1,0.99
4248,300189.8,0.96,3.1,0.99
4248,622889.2,0.98,2.5,1.00
4248,290221.8,0.95,3.3,0.99
4248,1155599.8,0.99,2.5,1.00
4248,685804.9,1.00,1.0,1.00
4248,302122.7,0.96,2.5,0.99
4248,347609.8,0.96,2.9,0.99
4248,781879.9,0.99,1.7,1.00
4248,316150.1,0.96,2.5,0.99
4248,565635.9,0.99,1.7,1.00
4248,346373.8,0.97,2.0,0.99
4248,330022.8,0.96,2.6,0.99
4248,321797.2,0.97,1.9,0.99
4248,322688.8,0.96,2.6,0.99
4248,1127296.5,0.98,4.0,1.00
4248,926576.1,1.00,1.0,1.00
4248,264134.8,0.97,2.6,0.99
4248,359755.7,0.95,4.6,0.99
4248,457325.8,0.98,2.7,1.00
4248,582035.1,0.99,2.0,1.00
4248,306521.5,0.98,1.7,0.99
4248,393516.8,0.97,2.7,0.99
4248,473245.0,0.97,2.9,1.00
4248,353217.4,0.98,1.5,0.99
4248,983707.4,0.98,2.0,1.00
4248,553985.5,0.99,1.7,1.00
4248,268698.7,0.96,2.5,0.99
4248,576449.3,0.99,1.7,1.00
4248,301226.1,0.97,2.0,0.99
4248,451055.2,0.97,2.5,0.99
4248,573970.4,0.98,2.7,1.00
4248,332687.0,0.98,1.7,0.99
4248,806975.3,0.98,2.6,1.00
4248,603984.4,1.00,1.0,1.00
4248,327058.8,0.96,2.5,0.99
4248,317581.6,0.95,3.6,0.99
4248,939449.5,1.00,1.0,1.00
4248,388324.8,0.98,2.5,1.00
4248,380151.3,0.95,4.6,0.99
4248,755180.1,1.00,1.0,1.00
4248,287274.4,0.96,2.3,0.99
4248,342543.7,0.96,2.6,0.99
4248,743805.5,0.99,2.3,1.00
4248,495074.4,0.99,1.7,1.00
4248,328760.7,0.96,2.9,0.99
4248,383055.8,0.96,3.7,0.99
4248,472869.2,0.98,1.5,0.99
4248,503310.8,0.95,3.4,0.99
4248,626572.5,0.99,2.5,1.00
4248,288731.1,0.95,1.6,0.98
4248,453542.0,0.98,2.5,1.00
4248,444002.0,0.98,2.6,0.99
4248,295109.0,0.95,3.3,0.99
4248,700981.9,0.98,3.0,1.00
4248,300681.2,0.95,2.5,0.95
4248,696613.8,0.98,2.3,1.00
4248,343034.8,0.96,2.8,0.98
4248,775875.1,0.98,2.2,1.00
4248,929766.3,0.99,2.3,1.00
4248,344798.8,0.97,2.8,0.99
4248,276176.9,0.95,3.3,0.99
4248,392781.4,0.97,3.0,0.99
4248,538444.1,0.98,2.4,1.00
4248,252774.6,0.95,3.3,0.99
4248,410760.6,0.98,2.6,0.96
4248,487784.4,0.98,1.5,0.99
4248,480619.4,0.96,2.6,0.99
4248,660202.2,0.98,3.3,1.00
4248,923574.2,0.99,2.5,1.00
4248,284601.3,0.98,1.2,0.98
4248,403654.3,0.98,1.7,1.00
4248,317088.3,0.95,4.3,0.99
4248,277119.9,0.95,3.3,0.99
4248,368971.8,0.97,3.0,0.99
4248,588173.1,0.98,2.4,1.00
4248,397767.5,0.98,2.0,0.96
4248,315791.3,0.94,3.1,0.98
4248,1083542.9,0.99,2.3,1.00
4248,878583.8,0.99,2.5,1.00
4248,346798.0,0.97,2.7,0.99
4248,1138223.0,0.99,2.4,1.00
4248,357506.9,0.96,2.8,0.99
4248,359135.9,0.97,3.2,0.99
4248,454403.5,0.98,2.7,1.00
4248,342656.4,0.96,3.1,0.99
4248,306242.1,0.97,2.8,0.96
4248,515339.4,0.98,1.2,0.99
4248,543612.1,0.98,2.6,1.00
4248,1026175.4,0.99,2.5,1.00
4248,857420.4,0.99,2.5,1.00
4248,288469.5,0.96,2.6,0.94
4248,537465.1,0.98,3.7,1.00
4248,286038.0,0.95,3.5,0.99
4248,398845.8,0.97,3.0,0.99
4248,628156.1,0.98,2.4,1.00
4248,267530.0,0.95,3.3,0.99
4248,1128051.4,0.99,2.5,1.00
4248,722180.5,1.00,1.0,1.00
4248,302042.1,0.96,2.6,0.99
4248,323681.9,0.95,3.6,0.99
4248,954881.8,1.00,1.0,1.00
4248,326694.0,0.96,2.5,0.99
4248,558086.8,0.99,1.7,1.00
4248,308352.0,0.97,2.0,0.99
4248,359119.8,0.96,2.7,0.99
4248,654888.9,0.98,2.5,1.00
4248,293222.2,0.97,2.0,0.99
4248,1112202.1,0.98,2.3,1.00
4248,560788.6,1.00,1.0,1.00
4248,328191.7,0.96,2.5,0.99
4248,552760.6,0.99,1.7,1.00
4248,302836.0,0.96,2.3,0.99
4248,327452.8,0.96,2.6,0.99
4248,766164.2,0.99,2.3,1.00
4248,344262.8,0.97,2.0,0.99
4248,542200.6,0.98,2.3,1.00
4248,369018.6,0.98,1.7,0.99
4248,853191.1,0.98,2.6,1.00
4248,385084.0,0.96,2.9,0.99
4248,397537.8,0.99,1.5,1.00
4248,348177.1,0.97,2.3,0.99
4248,865180.5,0.98,4.2,1.00
4248,910092.8,1.00,1.0,1.00
4248,307807.7,0.96,2.5,0.99
4248,331774.7,0.96,2.9,0.99
4248,763431.6,0.99,1.7,1.00
4248,495590.0,0.99,1.7,1.00
4248,321705.8,0.95,4.3,0.99
4248,388269.4,0.97,2.3,0.99
4248,309389.5,0.95,2.3,0.98
4248,1057615.2,0.98,3.0,1.00
4248,325778.5,0.97,2.3,0.99
4248,357449.1,0.97,1.8,0.99
4248,1154276.2,0.99,2.5,1.00
4248,335571.3,0.96,2.6,0.99
4248,362623.7,0.96,3.1,0.99
4248,746099.0,0.99,2.7,1.00
4248,261792.9,0.95,2.9,0.95
4248,918688.8,0.99,2.5,1.00
4248,316731.3,0.95,2.7,0.98
4248,768754.9,0.98,2.7,1.00
4248,761932.0,0.99,2.5,1.00
4248,287649.5,0.96,2.8,0.98
4248,431002.6,0.97,2.8,1.00
4248,387684.9,0.96,2.8,0.99
4248,327469.6,0.97,3.1,0.99
4248,464655.3,0.98,2.8,1.00
4248,403904.0,0.98,2.0,0.96
4248,339982.5,0.96,1.9,0.98
4248,811143.1,0.97,3.0,1.00
4248,765312.2,0.99,2.5,1.00
4248,927670.7,0.99,2.5,1.00
4248,275164.7,0.97,1.2,0.98
4248,339812.8,0.96,2.5,0.99
4248,1120252.1,0.99,2.2,1.00
4248,279714.8,0.94,3.5,0.96
4248,359618.2,0.96,3.2,0.99
4248,733167.2,0.99,1.7,1.00
4248,319034.9,0.96,2.5,0.99
4248,568219.6,0.99,1.7,1.00
4248,328302.8,0.97,1.8,0.99
4248,1124819.9,0.98,2.5,1.00
4248,612361.1,1.00,1.0,1.00
4248,309014.6,0.96,2.5,0.99
4248,312458.8,0.95,3.6,0.99
4248,980354.6,1.00,1.0,1.00
4248,331451.7,0.96,2.5,0.99
4248,567884.4,0.99,1.7,1.00
4248,340015.9,0.97,2.0,0.99
4248,345427.8,0.96,2.7,0.99
4248,711233.6,0.98,2.5,1.00
4248,509895.2,0.99,1.7,1.00
4248,330096.8,0.96,2.9,0.99
4248,900336.9,0.98,3.4,1.00
4248,313943.2,0.98,1.5,0.99
4248,976853.2,0.98,2.0,1.00
4248,303138.7,0.95,3.6,0.99
4248,431981.5,0.99,1.5,1.00
4248,438149.1,0.98,2.2,0.99
4248,301693.2,0.96,3.1,0.99
4248,605710.8,0.98,2.4,1.00
4248,264916.0,0.95,3.3,0.99
4248,1097610.1,0.99,2.5,1.00
4248,723323.2,1.00,1.0,1.00
4248,304265.7,0.96,2.5,0.99
4248,324985.3,0.95,3.6,0.99
4248,911343.4,1.00,1.0,1.00
4248,329814.4,0.96,2.5,0.99
4248,552934.9,0.99,1.7,1.00
4248,297107.8,0.97,2.0,0.99
4248,365809.4,0.96,2.8,0.99
4248,655442.2,0.98,2.4,1.00
4248,325378.5,0.97,2.0,0.99
4248,538661.6,0.98,2.3,1.00
4248,486091.3,0.99,1.5,1.00
4248,345406.3,0.96,2.1,0.98
4248,386342.8,0.96,3.0,0.99
4248,527274.1,0.98,3.6,1.00
4248,290869.4,0.95,3.4,0.99
4248,1173590.5,0.99,2.5,1.00
4248,693571.4,1.00,1.0,1.00
4248,258373.9,0.94,2.7,0.98
4248,847631.6,0.99,2.5,1.00
4248,336721.6,0.96,3.0,0.99
4248,368731.6,0.96,2.6,0.99
4248,347234.5,0.96,4.4,0.99
4248,609022.1,0.98,2.4,1.00
4248,608102.0,0.99,2.0,1.00
4248,494078.8,0.99,1.7,1.00
4248,301339.6,0.95,3.6,0.99
4248,285225.3,0.95,4.0,0.99
4248,1076987.9,0.99,2.5,1.00
4248,659460.7,1.00,1.0,1.00
4248,339576.6,0.96,2.6,0.99
4248,340221.0,0.96,2.9,0.99
4248,769041.3,0.99,1.7,1.00
4248,289334.8,0.96,2.5,0.99
4248,555743.7,0.99,1.7,1.00
4248,291725.9,0.97,1.8,0.99
4248,1050860.0,0.98,2.5,1.00
4248,582276.1,1.00,1.0,1.00
4248,322531.9,0.96,2.5,0.99
4248,538682.0,0.99,1.7,1.00
4248,320794.8,0.97,2.0,0.99
4248,342949.3,0.95,3.0,0.99
4248,790684.7,0.99,2.3,1.00
4248,307473.5,0.97,2.0,0.99
4248,546382.8,0.98,2.3,1.00
4248,371863.9,0.98,1.5,0.99
4248,851760.4,0.98,2.0,1.00
4248,335219.8,0.95,3.6,0.99
4248,865098.7,1.00,1.0,1.00
4248,305684.8,0.96,2.5,0.99
4248,516520.6,0.99,1.7,1.00
4248,488238.4,0.99,1.7,1.00
4248,315985.4,0.95,4.3,0.99
4248,280808.3,0.95,3.3,0.99
4248,1083157.8,0.99,2.5,1.00
4248,712266.6,1.00,1.0,1.00
4248,327374.1,0.96,2.5,0.99
4248,329591.1,0.95,3.6,0.99
4248,830473.2,1.00,1.0,1.00
4248,292169.4,0.96,2.5,0.99
4248,558598.2,0.99,1.7,1.00
4248,507990.9,0.99,1.7,1.00
4248,246847.9,0.95,2.5,0.98
4248,409478.2,0.97,2.5,0.99
4248,896396.2,0.97,4.4,1.00
4248,902355.3,1.00,1.0,1.00
4248,379040.2,0.98,2.5,1.00
4248,407922.6,0.95,4.6,0.99
4248,872142.6,1.00,1.0,1.00
4248,473348.3,0.99,1.7,1.00
4248,328154.7,0.95,4.3,0.99
4248,851635.8,0.99,2.0,1.00
4248,497669.1,0.99,1.7,1.00
4248,337341.0,0.96,2.9,0.99
4248,878529.6,0.98,3.4,1.00
4248,405294.2,0.99,1.5,1.00
4248,920260.9,0.97,2.1,0.99
4248,313414.4,0.95,3.6,0.99
4248,979866.8,1.00,1.0,1.00
4248,267612.8,0.97,2.6,0.99
4248,328939.8,0.95,4.6,0.99
4248,459028.2,0.98,2.7,1.00
4248,618163.4,0.99,2.0,1.00
4248,373616.8,0.98,1.7,0.99
4248,758815.3,0.98,2.6,1.00
4248,598844.4,1.00,1.0,1.00
4248,315821.7,0.96,2.5,0.99
4248,317018.4,0.95,3.6,0.99
4248,927785.0,1.00,1.0,1.00
4248,431675.6,0.98,2.5,1.00
4248,271982.8,0.95,2.6,0.96
4248,346728.4,0.96,2.5,0.99
4248,399951.3,0.96,3.6,0.99
4248,623301.8,0.98,3.2,1.00
4248,233123.6,0.94,1.8,0.95
4248,504395.8,0.99,1.7,1.00
4248,586255.1,0.98,3.2,1.00
4248,298828.0,0.95,3.1,0.98
4248,481231.9,0.98,2.8,1.00
4248,296453.4,0.95,2.7,0.95
4248,649373.7,0.98,2.0,1.00
4248,684931.5,0.98,3.2,1.00
4248,926985.4,0.99,2.5,1.00
4248,395978.3,0.98,1.8,0.99
4248,412304.7,0.97,2.0,0.99
4248,1297214.1,0.99,2.2,1.00
4248,341017.8,0.97,2.8,0.99
4248,276591.1,0.95,3.3,0.99
4248,391512.7,0.97,3.0,0.99
4248,628008.2,0.98,2.4,1.00
4248,614973.7,0.99,2.0,1.00
4248,310236.1,0.97,2.0,0.99
4248,350771.4,0.96,2.7,0.99
4248,522880.1,0.96,2.5,0.99
4248,323309.1,0.95,4.9,0.99
4248,916596.9,0.99,2.0,1.00
4248,339532.4,0.97,1.8,0.99
4248,1098259.9,0.98,2.4,1.00
4248,614368.6,1.00,1.0,1.00
4248,303780.4,0.96,2.5,0.99
4248,559731.7,0.99,1.7,1.00
4248,308506.6,0.96,2.3,0.99
4248,553863.2,0.99,2.0,1.00
4248,362748.1,0.98,1.7,0.99
4248,390120.2,0.97,2.6,0.99
4248,615508.9,0.97,2.9,1.00
